dbName,avgNumColumns,avgNumRows,overIndexing,primaryKeyValidation,RedundantRelationshipsValidation,label
db_754,9.358489834513378,224669.29726359193,0.17259610424710525,0,1,Not Good
db_755,6.228353162614196,878527.6418699479,0.4587429215659951,1,0,Good
db_756,16.704403028324734,723368.0295758607,0.1452522528357102,1,1,Not Good
db_757,13.921164094856216,864023.2134457197,0.2349941340789683,1,0,Not Good
db_758,12.535377471621144,444190.0990944626,0.4450705686980073,1,0,Good
db_759,18.302281328815322,107665.21682297812,0.35386067513376374,0,1,Not Good
db_760,16.617555379592492,497683.9451865867,0.031101613082351376,1,1,Good
db_761,6.426798075724019,414395.8277583652,0.07365152213948517,1,1,Good
db_762,8.987553084728772,761477.8036382583,0.003920795385958409,0,0,Good
db_763,7.975826237031452,97293.49689797769,0.3154608951145817,1,0,Good
db_764,15.903140681162832,444534.6119493826,0.22383671270520916,1,0,Not Good
db_765,4.53651895577247,143543.31157764597,0.06713742545113777,0,0,Good
db_766,13.118234957941064,298961.5749321534,0.4789670605283852,0,0,Not Good
db_767,16.19933897185105,666247.7988751417,0.26482986197280994,0,0,Good
db_768,18.02825018818799,433656.1351382022,0.12094664705644459,1,1,Good
db_769,9.47330797945452,344540.5737797347,0.2503017855773538,1,1,Not Good
db_770,17.140116874752206,361083.88792733144,0.3398101663675539,0,0,Good
db_771,5.770107791283316,418907.6238813281,0.03811960898678224,0,1,Not Good
db_772,17.54323666775229,708664.7240149806,0.137351907523946,1,1,Not Good
db_773,6.039818597311719,803955.3731568087,0.4034827454419968,0,0,Good
db_774,10.356596648965876,860247.8709884961,0.22983243520133062,0,0,Good
db_775,16.756725852472858,710344.0137672126,0.27328857101614745,0,1,Good
db_776,6.3986788375803805,290712.1372157313,0.21640800110473463,1,0,Good
db_777,7.668022323722264,622439.8884170225,0.02194997132150256,1,0,Good
db_778,15.55604109428906,399466.78040929884,0.08287488991007796,1,1,Good
db_779,15.52058458473719,236656.85362098555,0.22277081937094545,1,0,Not Good
db_780,14.258362126164757,758375.7056890711,0.10459273270396391,1,1,Not Good
db_781,15.1031751114736,44199.450576469244,0.02498951432983937,1,1,Good
db_782,12.683591093561539,812568.173000527,0.42182483202591187,0,1,Not Good
db_783,8.028784942511244,420714.9435160134,0.4905962645820579,1,1,Not Good
db_784,9.531135896062711,577109.3143593696,0.3965714369983697,1,1,Good
db_785,6.905563468822811,596824.9907631467,0.4268924608523335,0,0,Good
db_786,18.53520898133805,806654.7892288173,0.12098856515852269,1,0,Not Good
db_787,13.334268716257927,576636.0171288145,0.4803134877565999,1,0,Good
db_788,10.413622668218238,556400.890436455,0.09846285222671419,0,0,Not Good
db_789,11.392092858306123,69320.31609901408,0.47571490518091614,0,1,Good
db_790,19.156533433789043,471383.1395312316,0.4974096469829755,0,1,Not Good
db_791,6.453622449857283,143650.41072716707,0.35586140287302437,1,0,Not Good
db_792,13.379677312268756,666316.0541621222,0.49057186589591095,0,1,Not Good
db_793,12.094218862151456,465877.5095232803,0.28476988978355183,1,0,Not Good
db_794,13.783267766954365,615402.7234954345,0.12977089158804517,1,0,Good
db_795,4.289762941133448,47088.881536122,0.21849794283281043,1,0,Good
db_796,17.953982543106424,85464.89428076487,0.296780467689393,1,1,Not Good
db_797,18.9138925197378,647527.8153757872,0.036540781013507495,0,1,Not Good
db_798,13.042130937427343,74155.0590388193,0.31117163230862305,0,1,Good
db_799,15.146413182030276,73418.48771108015,0.49058891838114727,1,1,Good
db_800,18.75999009883673,20776.54295904983,0.09505382489186381,0,0,Not Good
db_801,15.315818149014378,861286.2444865373,0.39629755814419165,1,1,Not Good
db_802,6.4406246866281815,666382.4399185162,0.4539493968898097,1,1,Not Good
db_803,13.22061376266901,324393.7535668371,0.4718507964101104,1,1,Not Good
db_804,13.707440742125694,273916.6673460131,0.4800678022027236,0,0,Not Good
db_805,10.786090740838176,321235.8744738061,0.26072981936073597,1,0,Good
db_806,15.783107769995565,699441.6427512518,0.48865395399575184,1,1,Not Good
db_807,18.949872236304238,598619.8438526688,0.37865510356721943,0,1,Good
db_808,18.80909620650842,174824.05540204648,0.08083571811848095,0,1,Good
db_809,11.213429942466114,164957.30844733506,0.238450053233985,0,1,Good
db_810,5.811808733452084,97572.12824492362,0.359165587686002,0,0,Not Good
db_811,19.75745918339735,597669.420534191,0.12367015790954167,1,1,Good
db_812,17.422369383134946,690291.669377345,0.3203075917744437,0,1,Good
db_813,5.9946028992522695,245891.32120925357,0.3333002395233096,1,1,Good
db_814,18.733470121877957,28641.015317512403,0.08134987190428294,0,0,Good
db_815,17.918341792994052,83132.78405402033,0.28254265622637814,0,0,Not Good
db_816,12.301408914017154,871395.4310120771,0.38581345548930385,0,1,Not Good
db_817,13.460406971918868,272945.85195490404,0.24944783226797096,0,1,Good
db_818,10.384043261922084,694608.6015759389,0.006051558388053713,0,1,Good
db_819,4.876186221152501,565950.5762802948,0.004519234539646089,0,1,Not Good
db_820,9.363155866334415,349926.27929107734,0.1785146719850061,1,1,Not Good
db_821,16.845655177568183,193061.66335404405,0.463097034215891,0,0,Not Good
db_822,4.074112368073646,118033.91216187172,0.11433838980180439,0,0,Good
db_823,9.335986747058307,557361.5415545913,0.3171818444358436,0,0,Not Good
db_824,10.370699097455093,699424.0647676314,0.11103793534666029,0,1,Good
db_825,12.598329647006766,583074.7856516063,0.1608349948297743,1,0,Good
db_826,18.717689862604168,481968.8985917509,0.424021044800742,0,0,Not Good
db_827,9.54153590985538,47336.588854156274,0.36443072113497343,0,0,Good
db_828,9.551251230339643,871955.0120590016,0.047699638656605314,0,1,Not Good
db_829,15.800019969755974,720855.6305725714,0.2143510104932168,0,1,Good
db_830,11.235487054236915,270611.6126638586,0.014584881822632234,1,0,Not Good
db_831,7.593677167039711,882173.5931293771,0.2404450733015045,0,1,Good
db_832,11.239032258123094,545674.6147763267,0.33121700585053404,1,0,Good
db_833,6.253712326076798,528356.1658044494,0.05925131179907578,0,0,Not Good
db_834,6.822191784099573,675785.1296922836,0.14444246945458283,1,0,Not Good
db_835,11.973884363831676,732475.1114002224,0.19891831275107846,1,0,Not Good
db_836,10.702807192072767,594265.9605250374,0.4597655123280249,0,1,Not Good
db_837,18.6375344170896,124005.21426591802,0.496627507711482,0,1,Good
db_838,9.79830238586613,311058.08033510356,0.022455649497807928,1,1,Not Good
db_839,13.289413604448695,835994.4398901842,0.380503961747696,1,1,Not Good
db_840,14.116228606712486,209907.89454102822,0.18586203320117162,0,0,Good
db_841,4.209511305413338,341228.65121538687,0.19622909311474002,1,1,Not Good
db_842,14.61659795226737,394548.4258203344,0.37713248667351135,1,0,Not Good
db_843,6.848575469916023,401070.4408280624,0.4592132160727043,1,1,Good
db_844,19.37712507951128,555516.2284201278,0.4754642972512742,0,1,Not Good
db_845,6.378603644049807,849337.4955927897,0.2885612930191604,1,1,Not Good
db_846,10.63398597963238,224216.5135309294,0.1785605796502514,1,0,Not Good
db_847,5.365594689258302,118136.22490781707,0.3937745429293896,1,0,Not Good
db_848,19.949988029535156,185748.7359753442,0.12550069163115013,0,0,Not Good
db_849,12.035120165299881,799363.1611862498,0.2820370144167589,0,0,Not Good
db_850,13.5261602771207,584771.6232631333,0.17928923076243658,1,1,Good
db_851,5.07322363821484,264457.0424228525,0.32831553685393805,0,0,Not Good
db_852,15.999367526386845,736192.7756820694,0.12019945644675345,1,0,Good
db_853,7.358489489529372,776619.296763458,0.09579647286741289,0,1,Good
db_854,18.36886863105142,763397.7614343475,0.45911954333771854,0,1,Good
db_855,7.282234247712115,827844.6149392035,0.05090184147476845,1,0,Good
db_856,7.051003530618665,234494.50795429182,0.25297895386746583,0,1,Not Good
db_857,4.584794685569518,681987.3165841877,0.11042639148150446,0,0,Not Good
db_858,11.553071121759988,419880.1525739846,0.019464981662833725,0,1,Not Good
db_859,13.037458132201863,759378.7120721547,0.018009409145713196,1,0,Good
db_860,5.051338230853638,658356.7026738358,0.08761088605291367,0,0,Not Good
db_861,16.408441867120168,701038.2273847549,0.43338517725300013,0,0,Not Good
db_862,11.252621355968442,593984.0355361536,0.14123937198851333,1,0,Not Good
db_863,12.39024430924128,167911.60482803913,0.47522958528764786,0,0,Good
db_864,11.05220395101165,495073.9578182751,0.2908111464945968,0,1,Good
db_865,10.412208974005216,886356.0681768123,0.21830709488438305,0,0,Not Good
db_866,12.954245300931486,844275.3791824358,0.2900444173347273,0,0,Good
db_867,6.4838439348914,48424.62485934039,0.2583491926131339,0,0,Good
db_868,6.910850087924338,156685.18599919905,0.3793881268786626,1,0,Not Good
db_869,17.788569936216277,127238.6083745601,0.14124803298642613,1,0,Good
db_870,19.137847394138124,656122.119886913,0.1765251958001512,0,1,Good
db_871,9.972949060476047,737828.9435726812,0.44704715126662536,0,1,Not Good
db_872,8.33191477029686,200025.116016498,0.47322825657520273,0,0,Good
db_873,14.303992691824252,460208.8967271278,0.44627911374323725,1,1,Good
db_874,10.539746737569542,758225.694929968,0.2097239969786568,1,0,Good
db_875,4.406181690565518,662193.374841963,0.39018275150344084,0,1,Good
db_876,6.498441557859046,492591.11288774497,0.2381678666505494,0,1,Good
db_877,15.45555566155836,535409.4445083078,0.2487699260730511,1,0,Good
db_878,14.542783070562422,462440.88675548916,0.10234005452864198,0,1,Good
db_879,4.433535880055736,274818.1216737503,0.2955651516292582,1,1,Good
db_880,7.551554590927191,512869.5736445243,0.09306794887667397,1,0,Not Good
db_881,7.697196745409142,623107.9188245807,0.16578234953359688,0,0,Not Good
db_882,14.750283897579655,787257.3951161188,0.4275151008099676,1,1,Not Good
db_883,4.3153686040698265,576299.3050415308,0.10353790460542761,0,1,Not Good
db_884,5.6657373117531815,687398.1679684106,0.035579142586716406,0,1,Good
db_885,16.79865736597103,152463.75510956996,0.03450379630640815,0,0,Not Good
db_886,6.856714592869338,420786.152233613,0.47039226025155395,0,1,Not Good
db_887,14.443937725629995,18305.141646113036,0.2534602189809173,0,1,Good
db_888,7.810924496747624,229544.18942424448,0.20470603590850917,0,1,Good
db_889,5.5910622841495226,656550.9264505743,0.4054392905039592,1,0,Good
db_890,7.890755055991265,892710.8567009334,0.417912963955258,1,0,Good
db_891,15.556270909690546,98268.50863262215,0.1660955165578023,1,0,Good
db_892,17.691143489700572,367329.9411165466,0.3468090287368976,1,0,Not Good
db_893,17.283517833071866,722063.162142252,0.3855614079259433,0,1,Good
db_894,10.354936473895277,191591.71481971996,0.32732534343297726,1,0,Not Good
db_895,14.689362185130339,504025.60487903474,0.07579753740004969,1,1,Not Good
db_896,7.2797487266531355,662433.4534664105,0.4379415417585285,1,1,Good
db_897,8.690363684176212,558227.0507315593,0.26954727636800435,0,1,Not Good
db_898,18.341373096337918,177342.01380772036,0.14123621318500185,1,1,Not Good
db_899,4.208030776171777,326292.2661303081,0.21261409271884696,0,0,Good
db_900,5.368136493671489,707574.6881920035,0.01878554519945369,1,0,Not Good
db_901,7.326180082336437,503261.5975774948,0.06393340061120878,0,0,Not Good
db_902,4.424515261981115,14654.356053192336,0.3827733752579304,0,0,Not Good
db_903,6.902966961436757,687281.7764250035,5.817377683070557e-06,1,0,Good
db_904,13.328664975515075,41427.105896812776,0.2082829142411461,0,1,Good
db_905,10.742792809479967,673703.0666307966,0.2612550905427942,0,0,Good
db_906,18.282747377231598,190207.6985470613,0.027317210000486147,1,0,Not Good
db_907,17.079096987815056,862685.3973062484,0.4865390814861664,1,0,Good
db_908,9.469077627166016,337467.2686588552,0.11306266562483597,1,0,Not Good
db_909,8.15077493490068,300969.1385408904,0.15209935981814043,0,1,Good
db_910,10.07507853067627,142510.36479587576,0.15197125612751367,0,1,Not Good
db_911,13.444719080236924,281987.75178629125,0.11520833105867495,0,1,Good
db_912,8.28901825316602,790219.1780270985,0.000736911043155708,1,1,Good
db_913,13.986382525586144,896737.5604882501,0.3646723970439982,0,1,Not Good
db_914,10.550586435059847,337795.482151095,0.4834227498996427,0,0,Good
db_915,12.832754893631684,409263.4615495429,0.11214674164252253,0,1,Not Good
db_916,10.978024466165067,652643.135000436,0.3315235959017112,0,1,Good
db_917,8.711452152670683,798714.2446139164,0.37094816347935755,0,1,Good
db_918,19.17525291139451,537809.4574262379,0.42421268954526237,0,0,Not Good
db_919,16.21769270655617,358457.8713782681,0.21131459850680456,0,0,Not Good
db_920,6.241810812263241,377233.43835527514,0.15146545282021462,1,1,Not Good
db_921,17.895487614366605,629100.1503821581,0.16264756701151556,1,0,Good
db_922,11.798899171992218,12864.254607808027,0.3563106665492564,1,0,Not Good
db_923,18.312835630305464,561434.5103392582,0.408389733252818,0,1,Good
db_924,16.797684095157045,326388.7792928081,0.09080698387830133,0,0,Not Good
db_925,10.803416071507735,716835.6248366049,0.1854705040788826,1,0,Not Good
db_926,4.359508933121878,92761.66944258762,0.450970098374575,0,0,Not Good
db_927,8.298837750159137,533500.0175840675,0.4033467598473696,1,1,Not Good
db_928,12.66614743457387,438065.87199865014,0.4924292013812379,0,1,Not Good
db_929,14.135651517218356,581669.7180556523,0.3771241298410404,0,1,Not Good
db_930,8.126202966931237,67719.69908984183,0.19659760051396113,1,0,Good
db_931,6.229697185165186,526185.5708110369,0.2953189169973189,1,1,Not Good
db_932,17.358883788788788,509721.2832839761,0.33050712712366015,1,0,Good
db_933,19.750434891256834,508987.48403039214,0.039227908158561975,1,0,Not Good
db_934,12.411042916842973,547104.0232708448,0.27224847955193254,1,0,Not Good
db_935,6.746868573572856,612056.4641314624,0.3546604142363048,0,1,Not Good
db_936,8.356917224309903,726440.2097158851,0.08366065200053019,0,1,Good
db_937,4.294250824759468,250140.44091411078,0.3903158587127786,0,1,Good
db_938,18.628780904967982,744293.9750602553,0.2918863902570558,1,1,Not Good
db_939,5.884017326242258,453447.5572144737,0.4761108928487973,1,0,Good
db_940,13.224263608228057,78581.86842955474,0.021211149103445848,1,1,Not Good
db_941,8.384883530995296,62110.32702714149,0.13266306877773348,1,0,Not Good
db_942,12.866848040252695,307472.1036394941,0.30077693964991203,1,1,Good
db_943,14.422726213629828,708558.3096292061,0.14827995610296535,1,1,Good
db_944,17.275868859315224,639836.031919415,0.3572120820356211,0,1,Good
db_945,7.302740348169651,711867.3185584417,0.3795026412609655,0,0,Good
db_946,4.175933258535688,470369.46023303235,0.051257982033237226,0,0,Not Good
db_947,6.190170081100916,401777.1081803866,0.25692723210338386,0,0,Good
db_948,18.40029826956968,141232.74876859272,0.25444527779552795,0,0,Good
db_949,17.982241241000246,302091.55071228725,0.18464038510777053,1,0,Not Good
db_950,13.558609634724933,396277.235894749,0.46646243128483605,1,1,Good
db_951,13.608269766938454,88854.38241485934,0.4137531599366106,1,0,Good
db_952,14.640586792740088,206344.637912978,0.3486046909548184,1,0,Good
db_953,6.805940457975193,542420.5117167275,0.3571633178674988,1,0,Good
db_954,18.630591134799356,664740.1716728789,0.23085807190655955,1,0,Not Good
db_955,10.70032839827317,898529.2851397252,0.46049726054828793,0,1,Not Good
db_956,10.13021645199196,840470.8648957664,0.3472977136266427,1,0,Good
db_957,12.3026832845254,581883.0275863204,0.3644905308279082,1,1,Good
db_958,4.751455468400881,384910.76743172406,0.4308454518936726,1,1,Not Good
db_959,6.6605339000972705,576197.8545903271,0.1370357946710955,1,1,Good
db_960,15.808537862821927,709229.9400914065,0.4035354519333515,0,0,Good
db_961,5.3247786868020235,115319.20992181472,0.09762030147824602,0,1,Good
db_962,13.650433751462211,374815.35182969656,0.17267097612244392,1,0,Good
db_963,7.925585754901135,757424.0342156993,0.16780522713492135,0,0,Good
db_964,10.228729824671625,351611.3272204092,0.4892627341945703,0,0,Good
db_965,8.619099788331198,518966.321392196,0.4282686118739634,1,0,Good
db_966,9.690763463439186,533114.7311673565,0.35058493079512987,1,0,Good
db_967,15.504734482947928,174183.86528893904,0.36352838080769506,1,1,Good
db_968,8.7539474499708,332389.54307053663,0.28103639720128554,1,1,Not Good
db_969,13.062474244750355,307715.0469803196,0.47354533355425954,1,0,Not Good
db_970,11.616806435185595,33315.07059353767,0.24812937644118077,0,1,Not Good
db_971,14.61873864580237,31530.669863306168,0.19025885493494726,1,0,Good
db_972,18.989275829196128,750210.3688714384,0.0815176684657955,1,1,Good
db_973,15.721153555364005,253033.02087580305,0.393102826130529,1,1,Not Good
db_974,7.439046057452108,471090.10195254575,0.3672219660377957,0,1,Good
db_975,4.498930160980555,275865.760494008,0.19217751926206744,1,1,Not Good
db_976,8.196224708797201,847204.528152653,0.01259670697961468,1,1,Good
db_977,13.521246891204077,240774.11539053865,0.41949866385900536,1,0,Not Good
db_978,4.822813015748006,392394.56333765225,0.005708991727036816,0,0,Not Good
db_979,11.941859955219781,786729.9229312956,0.3518498898145255,1,1,Not Good
db_980,13.549485582670227,759320.8744447097,0.4851285548630285,1,0,Good
db_981,9.347902253071373,175630.26188318682,0.21883066407410173,1,1,Not Good
db_982,16.334595259933153,724352.5457181822,0.11748670249797638,0,0,Good
db_983,5.705572050140349,417786.32919672446,0.35243550502169085,1,1,Good
db_984,5.20220450777294,439842.2961559661,0.4085640710077926,1,1,Good
db_985,15.651020099257654,128797.17545018997,0.27321515803892366,1,1,Good
db_986,11.927861059299175,81735.34724384094,0.4835176376280731,0,0,Good
db_987,15.014438342843777,657865.983206651,0.02583436082898055,1,0,Good
db_988,10.95723741765994,451850.42559621675,0.25239779915226407,1,1,Good
db_989,7.942432531825709,398797.1253275098,0.35922697366127504,1,1,Not Good
db_990,17.105637082787197,659262.3235006331,0.4313202355745895,0,0,Not Good
db_991,16.790654063503666,691306.4801020877,0.08962780595389502,0,0,Not Good
db_992,15.115143533670828,151428.26922572468,0.4000017408818407,1,0,Good
db_993,8.354322195679403,553100.3830351008,0.27635353785927264,0,0,Good
db_994,13.443690669905394,130465.13322714012,0.1982768409949816,0,0,Good
db_995,9.775582351040429,678723.8265658506,0.06585751428954678,0,1,Good
db_996,5.465313173226146,594690.0890777542,0.4326478794544562,1,0,Not Good
db_997,18.677017207395885,861387.0127642776,0.07863660408985768,1,1,Good
db_998,6.1890980947033825,71372.63455721486,0.15489392960454962,0,1,Not Good
db_999,19.20379766113284,60778.70182461634,0.14502276598121844,0,0,Good
db_1000,11.136092367327292,261146.49647694812,0.43570701709542714,0,0,Not Good
